PropertyName,PropertySubName,NearbyLocations,LocationAdvantages,Link,PriceDetails,TopFacilities,FacilitiesStr
Salcon The Verandas,"4, 5, 6 BHK Apartment in Sector 54, Gurgaon","['YES Bank', 'Axis Bank', 'Centrum Plaza', 'Shoppers Stop', 'State Bank of India']","{'yes bank': '350 meters', 'axis bank': '300 meters', 'centrum plaza': '1.0 kms', 'shoppers stop': '1.5 kms', 'state bank of india': '650 meters', 'suncity market': '1.1 kms', 'sanar international hospital': '1.7 kms', 'govt model sanskriti primary school': '1.0 kms', 'cyber \u200b\u200bpark': '650 meters', 'iilm school of management': '1.3 kms', 'shree deep petrol pump': '3.1 kms', 'gurugram city bus depot': '1.2 kms', 'starbucks': '130 meters', 'central plaza mall': '2.1 kms', 'khatu shyam mandir': '4.7 kms'}",https://www.99acres.com/salcon-the-verandas-sector-54-gurgaon-npxid-r26644,"{'4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '4,495 - 4,645 sq.ft.', 'price-range': '₹ 9.1 - 9.4 Cr'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '5,330 - 5,500 sq.ft.', 'price-range': '₹ 13 - 13.41 Cr'}, '6 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '6,068 - 6,425 sq.ft.', 'price-range': '₹ 15 - 15.88 Cr'}}","['Concierge Service', 'Swimming Pool', 'Bar/Chill-Out Lounge', 'Salon', 'Restaurant', 'Spa', 'Grocery Shop', 'Squash Court', 'Lawn Tennis Court']",Concierge Service Swimming Pool Bar/Chill-Out Lounge Salon Restaurant Spa Grocery Shop Squash Court Lawn Tennis Court
BPTP Park Generations,"3 BHK Apartment in Sector 37D, Gurgaon","['Suncity School', 'Dwarka Expressway', 'Gurugram Road', 'Sunrise University', 'Sethi Hospital']","{'suncity school': '750 m', 'dwaraka expressway': '1.6 Km', 'gurugram road': '1.3 Km', 'sunrise university': '2.7 Km', 'sethi hospital': '5.2 Km', 'gurgaon dreamz mall': '6.2 Km', 'gurgaon old railway station': '7.8 Km', 'infinity business park': '9.1 Km', 'indira gandhi international airport': '25 Km', 'nehru stadium': '6.2 Km'}",https://www.99acres.com/bptp-park-generations-sector-37d-gurgaon-npxid-r1243,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,470 - 1,870 sq.ft.', 'price-range': '₹ 91.14 L - 1.16 Cr'}}","['Doctor on Call', 'Manicured Garden', 'Automated Car Wash', 'Clinic', 'Car wash area', 'Swimming Pool', 'Medical Centre', 'School', 'Volley Ball Court']",Doctor on Call Manicured Garden Automated Car Wash Clinic Car wash area Swimming Pool Medical Centre School Volley Ball Court
Zara Aavaas,"1, 2, 3 BHK Apartment in Sector 104, Gurgaon","['Mps World School', 'Northern Peripheral Road', 'Tomar Hospital', 'HUDA Mini Golf Course', 'F9 Go Karting Gurgaon']","{'mps world school': '0.8 Km', 'northern peripheral road': '3.3 Km', 'tomar hospital': '3.5 Km', 'huda mini golf course': '6.8 Km', 'f9 go karting gurgaon': '6.9 Km', ""oyster's water park"": '9.4 Km', 'taj city centre': '9.6 Km', 'dpgitm engineering college': '10.9 Km', 'ardee mall': '11.4 Km', 'indira gandhi international airport': '20.2 Km'}",https://www.99acres.com/zara-aavaas-sector-104-gurgaon-npxid-r170643,"{'1 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '301.28 sq.ft.', 'price-range': 'Price on Request'}, '2 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '497.98 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '763 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'Reading Lounge', 'Card Room', 'Sauna', 'Steam Room', 'Cafeteria', 'Billiards', 'Shopping Centre', 'Basketball Court']",Swimming Pool Reading Lounge Card Room Sauna Steam Room Cafeteria Billiards Shopping Centre Basketball Court
Yashika 104,"1, 2, 3 BHK Apartment in Sector 104, Gurgaon","['DPS Sector 103', 'Cambridge Montessori Preschool', 'Shree Balaji College', 'Sunrise University', 'New Water Pond']","{'dps sector 103': '750 m', 'cambridge montessori preschool': '2.6 Km', 'shree balaji college': '1 Km', 'sunrise university': '3.7 Km', 'new water pond': '400 m', ""sun's spa"": '79 m', 'cool deck coffee': '1.6 Km', 'gurgaon dreamz mall': '4.7 Km', 'shivai hospital': '1.9 Km', 'solitaire banquet hall': '3.2 Km', 'huda park': '3.1 Km', 'museum of folk and tribal art': '4.2 Km', 'ajit stadium dhanwapur': '700 m', 'indira gandhi international airport': '19.4 Km'}",https://www.99acres.com/yashika-104-sector-104-gurgaon-npxid-r393813,"{'1 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '583.61 sq.ft.', 'price-range': 'Price on Request'}, '2 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '557.78 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '692.12 sq.ft.', 'price-range': 'Price on Request'}}","['Wi-Fi Connectivity', 'Library', 'Cricket Pitch', 'Multipurpose Court', 'Community Hall', 'Yoga/Meditation Area', 'Gated Community', 'Gymnasium']",Wi-Fi Connectivity Library Cricket Pitch Multipurpose Court Community Hall Yoga/Meditation Area Gated Community Gymnasium
Breez Global Heights 89,"2, 3 BHK Apartment in Sector 89, Gurgaon","['Sector 86 Road', 'Dwarka Expy', 'Euro International School', 'Garhi Harsaru Junction', 'Pushpanjali Hospital']","{'sector 86 road': '550 Meter', 'dwarka expy': '3.2 KM', 'euro international school': '3.3 KM', 'garhi harsaru junction': '4.7 KM', 'pushpanjali hospital': '12.6 KM', 'omaxe celebration mall': '15.7 KM', 'gurugram university': '16.4 KM', 'huda metro station': '18.8 KM', 'indira gandhi international airport': '28.6 KM'}",https://www.99acres.com/breez-global-heights-89-sector-89-gurgaon-npxid-r389823,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '524.75 sq.ft.', 'price-range': '₹ 30.06 L'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '645.3 sq.ft.', 'price-range': '₹ 38 L'}}","['Foosball', 'Flower Garden', 'Aerobics Centre', 'Card Room', 'Skating Rink', 'Pool Table', 'Fountain', 'Multipurpose Court', 'Power Back up Lift']",Foosball Flower Garden Aerobics Centre Card Room Skating Rink Pool Table Fountain Multipurpose Court Power Back up Lift
Zara Rossa,"2, 3 BHK Apartment in Sector 112, Gurgaon","[""Rion's Hospital"", 'Nazafgarh - Gurgaon Road', 'Dwarka Expy', 'GEMS International School', 'The NorthCap University']","{""rion's hospital"": '2.3 KM', 'nazafgarh gurgaon road': '2.5 KM', 'dwarka expy': '2.8 KM', 'gems international school': '6.2 KM', 'the northcap university': '6.5 KM', 'dwarka sector 21 metro station': '9 KM', 'pacific d21 mall': '9.1 KM', 'indira gandhi international airport': '16.7 KM'}",https://www.99acres.com/zara-rossa-sector-112-gurgaon-npxid-r268975,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '705 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '773 sq.ft.', 'price-range': 'Price on Request'}}","['Multipurpose Court', 'Power Back up Lift', 'Community Hall', 'Basketball Court', 'Badminton Court', 'Rain Water Harvesting', '24x7 Security', 'Club House', '24/7 Power Backup']",Multipurpose Court Power Back up Lift Community Hall Basketball Court Badminton Court Rain Water Harvesting 24x7 Security Club House 24/7 Power Backup
Alpha Corp GurgaonOne 84,"2, 3, 4 BHK Apartment in Sector 84, Gurgaon","['Cambridge Pre-School', 'Euro Int. School', 'Society Park', 'Genesis Hospital', 'Delhi Public School']","{'cambridge pre school': '550 m', 'euro international school': '1.1 km', 'society park': '1.4 km', 'genesis hospital': '900 m', 'delhi public school': '650 m', 'hdfc bank': '2.7 km', 'raheja market': '1.7 km', 'sapphire mall': '2.1 km', 'inxt high street': '3 km', 'dishoom cinemas': '4.1 km'}",https://www.99acres.com/alpha-corp-gurgaonone-84-sector-84-gurgaon-npxid-r5096,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,270 sq.ft.', 'price-range': '₹ 84 L'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,963 sq.ft.', 'price-range': '₹ 1.5 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,434 sq.ft.', 'price-range': '₹ 2.25 Cr'}}","['Swimming Pool', 'Medical Centre', 'Flower Garden', 'Aerobics Centre', 'Squash Court', 'Gazebo', 'Property Staff', 'Billiards', 'Sun Deck']",Swimming Pool Medical Centre Flower Garden Aerobics Centre Squash Court Gazebo Property Staff Billiards Sun Deck
Krrish Florence Estate,"3 BHK Apartment in Sector 70, Gurgaon","['The Vivekananda School', 'Suraj PG Degree College, Sec -75', 'Dr Naveen Chawla General Physician', 'Omaxe Gurgaon Mall', 'Park Hospital']","{'the vivekananda school': '600 Meter', 'suraj pg degree college': '2.4 KM', 'dr naveen chawla general physician': '3.5 KM', 'omaxe city centre mall': '3.7 KM', 'park hospital': '4.8 KM', 'nh248a': '6.9 KM', 'indira gandhi international airport': '25.8 KM'}",https://www.99acres.com/krrish-florence-estate-sector-70-gurgaon-npxid-r37698,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,865 - 2,125 sq.ft.', 'price-range': '₹ 1.25 - 1.45 Cr'}}","['Infinity Pool', 'Swimming Pool', 'Laundry', 'School', 'Property Staff', 'Shopping Centre', 'Lawn Tennis Court', 'Video Door Security', 'Multipurpose Court']",Infinity Pool Swimming Pool Laundry School Property Staff Shopping Centre Lawn Tennis Court Video Door Security Multipurpose Court
Tulip Purple,"4 BHK Apartment in Sector 69, Gurgaon","['Indus World School', 'Omaxe Gurgaon Mall', 'Park Hospital', 'Gurugram University', 'Badshahpur Sohna Rd Hwy, Sector 68']","{'indus world school': '750 m', 'omaxe city centre mall': '4.2 km', 'park hospital': '6.1 km', 'gurugram university': '7.2 km', 'badshahpur sohna rd hwy sector 68': '7.7 km', 'indira gandhi international airport': '23.4 km', 'infinity business park': '9.4 km', 'gurgaon old railway station': '12.8 km', 'sector 55 56 rapid metro station': '9.2 km', 'park inn': '9.3 km', ""oyster's water park"": '11.6 km', 'nehru stadium': '8.6 km'}",https://www.99acres.com/tulip-purple-sector-69-gurgaon-npxid-r37138,"{'4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,400 sq.ft.', 'price-range': '₹ 1.9 Cr'}}","['Bus Shelter', 'Swimming Pool', 'Lawn Tennis Court', '24/7 Power Backup', 'Gated Community', 'Gymnasium', '24/7 Water Supply', 'Landscape Garden']",Bus Shelter Swimming Pool Lawn Tennis Court 24/7 Power Backup Gated Community Gymnasium 24/7 Water Supply Landscape Garden
Tulip Ivory,"4, 5 BHK Apartment, 6 BHK Villa in Sector 70, Gurgaon","['Indus World School', 'Reach 3 Roads Shopping Mall', 'SportsCube Center(Sports Complex)', 'Polaris Hospital', 'Radisson Hotel Sohna Road']","{'indus world school': '0.26 Km', 'reach 3 roads shopping mall': '0.75 Km', 'sportscube center(sports complex)': '1.7 Km', 'polaris hospital': '4.4 Km', 'radisson hotel sohna road': '4.7 Km', 'dpgitm engineering college': '4.9 Km', 'southern periphery road': '5.6 Km', 'skyjumper trampoline park': '5.6 Km', 'imt manesar': '16.9 Km', 'indira gandhi international airport': '28.5 Km'}",https://www.99acres.com/tulip-ivory-sector-70-gurgaon-npxid-r35152,"{'4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,400 sq.ft.', 'price-range': 'Price on Request'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,850 - 4,600 sq.ft.', 'price-range': 'Price on Request'}, '6 BHK': {'building_type': 'Villa', 'area_type': 'Built-up Area', 'area': '7,500 sq.ft.', 'price-range': 'Price on Request'}}","['Bus Shelter', 'Swimming Pool', 'Business Lounge', 'High Speed Elevators', 'Billiards', 'Fountain', 'Sun Deck', 'Lawn Tennis Court', 'Multipurpose Court']",Bus Shelter Swimming Pool Business Lounge High Speed Elevators Billiards Fountain Sun Deck Lawn Tennis Court Multipurpose Court
Shree Vardhman City,"Land in Sohna, Gurgaon","['GD Goenka World School', 'Old Sohna Dhani Road', 'K. R. Mangalam University', 'Badshahpur Sohna Rd Hwy', 'Vardaan Hospital & Trauma Centre']","{'g d goenka world school': '600 Meter', 'old sohna dhani road': '750 Meter', 'kr mangalam university': '1 KM', 'badshahpur sohna rd hwy': '2.7 KM', 'vardaan hospital': '2.8 KM', 'omaxe city centre mall': '17 KM', 'indira gandhi international airport': '36.6 KM'}",https://www.99acres.com/shree-vardhman-city-sohna-gurgaon-npxid-r27370,"{'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,125 - 1,305 sq.ft.', 'price-range': '₹ 1.13 - 1.31 Cr'}}","['Swimming Pool', 'Vastu Compliant', 'Rain Water Harvesting', 'Club House', '24/7 Power Backup', 'Gymnasium', 's Play Area"", ', ', ']","Swimming Pool Vastu Compliant Rain Water Harvesting Club House 24/7 Power Backup Gymnasium s Play Area"",  , "
Signature Global Prime,"2 BHK Apartment in Sector 63A, Gurgaon","['Paras Trinity Mall', 'Swastik Hospital', 'Sector 55-56 Metro Station', 'Pragyanam School', 'Golf Course Ext Rd']","{'paras trinity mall': '1.7 Km', 'swastik hospital': '2 Km', 'sector 55 56 rapid metro station': '4.4 Km', 'pragyanam school': '4.5 Km', 'golf course extension rd': '5.1 Km', 'duke horse riding club': '5.5 Km', 'surajgarh gurgaon': '5.9 Km', 'kiit college': '9.7 Km', 'bhondsi nature park': '10.1 Km', 'golden greens golf & resorts limited': '13.4 Km', 'f9 go karting gurgaon': '14.3 Km', 'hyatt regency': '18 Km', 'indira gandhi international airport': '22.6 Km'}",https://www.99acres.com/signature-global-prime-sector-63a-gurgaon-npxid-r344079,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '573.54 - 590.66 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'Volley Ball Court', 'Water Softener Plant', 'Creche/Day care', 'Gazebo', 'Fountain', 'Sun Deck', 'Lawn Tennis Court', 'Power Back up Lift']",Swimming Pool Volley Ball Court Water Softener Plant Creche/Day care Gazebo Fountain Sun Deck Lawn Tennis Court Power Back up Lift
Antriksh Heights,"2, 3, 4 BHK Apartment in Sector 84, Gurgaon","['Society Park', 'MatriKiran High School', 'Old Bengali Market']","{'society park': '2 mins', 'matrikiran high school': '11 mins', 'old bengali market': '4 mins'}",https://www.99acres.com/antriksh-heights-sector-84-gurgaon-npxid-r2190,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,125 - 1,450 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,550 - 2,025 sq.ft.', 'price-range': 'Price on Request'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,095 - 2,595 sq.ft.', 'price-range': 'Price on Request'}}","['Food Court', 'Swimming Pool', 'School', 'Sauna', 'Spa', 'Grocery Shop', 'Squash Court', 'Fountain', 'Lawn Tennis Court']",Food Court Swimming Pool School Sauna Spa Grocery Shop Squash Court Fountain Lawn Tennis Court
BPTP Pedestal,"2, 3, 4 BHK Apartment in Sector 70A, Gurgaon","[""St. Angel's Global"", 'Ninex Mall', 'Oriental Bank of Commerce', 'HDFC Bank ATM', 'Kunskapsskolan International']","{""st angel's global"": '200m', 'ninex mall': '700 m', 'oriental bank of commerce': '800 m', 'hdfc bank atm': '1.3 km', 'kunskapsskolan international school': '1.4 km', 'de adventure park': '2.8 km', 'shaheed bhagat singh chowk': '3.4 km', 'sohna road': '3.4 km', 'ektaa hospitals': '4.1 km', 'airia mall': '4.3 km', 'iskcon': '4.7 km', 'meditree market': '5.2 km', 'omaxe city centre mall': '5.3 km', 'urusvati museum of folklore': '5.4 km', 'leopard hills': '6.3 km'}",https://www.99acres.com/bptp-pedestal-sector-70a-gurgaon-npxid-r25372,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '628 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '946 sq.ft.', 'price-range': 'Price on Request'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '1,246 sq.ft.', 'price-range': 'Price on Request'}}","['Manicured Garden', 'Swimming Pool', 'Business Lounge', 'Golf Course', 'Restaurant', 'Spa', 'Squash Court', 'Theatre', 'Billiards']",Manicured Garden Swimming Pool Business Lounge Golf Course Restaurant Spa Squash Court Theatre Billiards
Vatika Express City,"2, 3 BHK Apartment, Land in Sector 88A, Gurgaon","['NH 352W', 'Euro International School', 'The Esplanade Mall', 'SGT University', 'Shri Balaji’s Multispeciality Hospital']","{'nh 352w': '4.9 KM', 'euro international school': '6.4 KM', 'the esplanade mall': '8.3 KM', 'sgt university': '8.5 KM', 'shri balaji’s multispeciality hospital': '8.6 KM', 'indira gandhi international airport': '32.6 KM'}",https://www.99acres.com/vatika-express-city-sector-88a-gurgaon-npxid-r37160,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,350 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,550 sq.ft.', 'price-range': 'Price on Request'}, 'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,179 - 9,000 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'ATM', 'Cafeteria', 'Library', 'Community Hall', 'Vastu Compliant', 'Badminton Court', 'Sewage Treatment Plant', 'Club House']",Swimming Pool ATM Cafeteria Library Community Hall Vastu Compliant Badminton Court Sewage Treatment Plant Club House
Pegasus Atulyam 83,"Land in Sector 83, Gurgaon","['Gurgaon - Delhi Expy', 'Sector 86 Road', 'Genesis Hospital', 'Euro International School', 'Sapphire 83 Mall']","{'gurgaon delhi expy': '1.9 KM', 'sector 86 road': '2.1 KM', 'genesis hospital': '2.5 KM', 'euro international school': '2.7 KM', 'sapphire 93 mall': '4.2 KM', 'dwarka expy': '4.8 KM', 'basai dhankot railway station': '9.1 KM', 'gurugram university': '12.5 KM', 'huda metro station': '14.8 KM', 'indira gandhi international airport': '24.7 KM'}",https://www.99acres.com/pegasus-atulyam-83-sector-83-gurgaon-npxid-r403827,"{'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,350 - 1,620 sq.ft.', 'price-range': 'Price on Request'}}","['Badminton Court', '24x7 Security']",Badminton Court 24x7 Security
DLF The Summit,"4 BHK Apartment in Sector 54, Gurgaon","['Golf Course Road', 'DLF5 Summit Plaza', 'Central Plaza Mall', 'Sector 53-54 Metro Station', 'Suncity School']","{'golf course road': '0.65 KM', 'dlf5 summit plaza': '0.7 KM', 'central plaza mall': '2.7 KM', 'sector 53 54 metro station': '2.9 KM', 'suncity school': '3.3 KM', 'vallores pre school': '3.6 KM', 'the banyan tree world school': '3.6 KM', 'unicosmos school': '3.6 KM', 'sector 42 43 rapid metro station': '3.6 KM', 'paras hospital': '4.5 KM', 'kriti hospital': '4.7 KM', 'anand multispeciality hospital': '4.7 KM', 'huda metro station': '6.8 KM', 'jmd regent mall': '7.7 KM', 'indira gandhi international airport': '17.2 KM'}",https://www.99acres.com/dlf-the-summit-sector-54-gurgaon-npxid-r26556,"{'4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,000 - 3,600 sq.ft.', 'price-range': '₹ 5.49 - 7.49 Cr'}}","['Swimming Pool', 'Property Staff', 'Multipurpose Court', 'Power Back up Lift', 'Party Lawn', 'Community Hall', 'Basketball Court', 'Multipurpose Hall', 'Rain Water Harvesting']",Swimming Pool Property Staff Multipurpose Court Power Back up Lift Party Lawn Community Hall Basketball Court Multipurpose Hall Rain Water Harvesting
The Close South,"3, 4 BHK Apartment, 4 BHK Villa in Nirvana Country, Gurgaon","['Eye Doctors at Krishna Netralaya', 'Canara Bank', 'HDFC Bank', 'Tagore Public School', 'Apollo Pharmacy']","{'eye doctors at krishna netralaya': '1.2 kms', 'canara bank': '1.0 kms', 'hdfc bank': '1.2 kms', 'tagore public school': '1.1 kms', 'apollo pharmacy': '1.0 kms', 'syndicate bank': '1.4 kms', 'star nursery': '1.5 kms', 'hp petrol pump': '1.8 kms', 'green garden narsari': '1.6 kms', 'idfc first bank': '2.0 kms', 'lotus valley international school': '1.3 kms', 'fresco market': '2.0 kms', 'insfire sports': '2.5 kms', 'emerald plaza': '3.3 kms', 'shiva temple tigra': '1.5 kms'}",https://www.99acres.com/the-close-south-nirvana-country-gurgaon-npxid-r11694,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,480 - 2,531 sq.ft.', 'price-range': '₹ 2.45 - 2.5 Cr'}, '4 BHK': {'building_type': 'Villa', 'area_type': 'Super Built-up Area', 'area': '3,170 - 3,372 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'Business Lounge', 'Laundry', 'Conference room', 'RO System', 'ATM', 'Jacuzzi', 'Piped Gas', 'Steam Room']",Swimming Pool Business Lounge Laundry Conference room RO System ATM Jacuzzi Piped Gas Steam Room
